Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
167592,"cho thuê phòng sẵn nội thất tại Tân Bình,gác cao 1m75,mới",3.7,24.0,Tân Bình,Hồ Chí Minh,2021-06-01
167593,Cho thuê phòng trọ trung tâm Q.5,3.0,15.0,Quận 5,Hồ Chí Minh,2021-06-02
167594,PHÒNG TRỌ MỚI XÂY TP THỦ ĐỨC (Quận 9 cũ),2.2,15.0,Quận 9,Hồ Chí Minh,2021-06-11
167595,"Cho thuê phòng trọ (chính chủ) mới, đẹp, trung tâm, giờ giấc tự do!",2.5,12.0,Bình Thạnh,Hồ Chí Minh,2021-06-02
167600,"cho thuê phòng trọ quận 7 khu dân cư an ninh, yên tĩnh",2.5,22.0,Quận 7,Hồ Chí Minh,2021-06-02
167601,Cho thuê phòng trọ đầy đủ nội thất,5.5,35.0,Quận 8,Hồ Chí Minh,2021-06-03
167602,Cho thuê phòng trọ cao cấp Nội thất cơ bản Bình Thạnh 5 triệu,5.0,13.0,Bình Thạnh,Hồ Chí Minh,2021-06-03
167603,Tôi có phòng trọ cho thuê phường phước binh tp thủ đức,4.0,36.0,Quận 9,Hồ Chí Minh,2021-06-03
167605,Phòng trọ đẹp giá rẻ 20m2 Quận 3 gần công viên Lê thị Riêng,3.2,20.0,Quận 3,Hồ Chí Minh,2021-06-04
167606,CĂN HỘ FULL NỘI THẤT TÂN BÌNH GẦN SÂN BAY,4.5,25.0,Tân Bình,Hồ Chí Minh,2021-06-20
167609,Cho thuê phòng khu vực Thủ Đức,2.5,25.0,Thủ Đức,Hồ Chí Minh,2021-06-04
167610,Phòng trọ cao cấp tại Thành Phố Thủ Đức rộng 30m2,3.2,33.0,Thủ Đức,Hồ Chí Minh,2022-01-11
167611,Phòng 2 lầu 1 cho 2 nữ thuê. quận 5 - tphcm,2.5,15.0,Quận 5,Hồ Chí Minh,2021-06-04
167614,"180 Phạm Văn Bạch, p15, Tân Bình",3.5,25.0,Tân Bình,Hồ Chí Minh,2021-06-04
167616,"cho thuê phòng trọ quận 7 khu dân cư an ninh, yên tĩnh",2.5,22.0,Quận 7,Hồ Chí Minh,2021-06-05
167619,"cho thuê phòng có gác,giá tốt mùa dịch chỉ từ 3tr2,ở được 4-5 người",3.2,24.0,Tân Bình,Hồ Chí Minh,2021-06-06
167621,PHÒNG TRỌ QUẬN TÂN BÌNH 35M² FULL NT GẦN CO.OP MỚI,4.5,35.0,Tân Bình,Hồ Chí Minh,2021-06-06
167622,Phòng trọ đầy đủ nội thất gần EAON Tân Phú 28m2,3.5,25.0,Tân Phú,Hồ Chí Minh,2021-06-06
167623,Phòng ĐẸP mới xây 100%BAN CÔNG thoáng mát tự do,3.5,25.0,Quận 7,Hồ Chí Minh,2021-06-06
167624,Phòng đầy đủ nội thất mặt tiền cộng hòa - hầm xe - thang máy đầy đủ,3.7,25.0,Tân Bình,Hồ Chí Minh,2021-06-06
167625,Cho thuê nhà nguyên căn chợ Long Trường,5.0,53.0,Quận 9,Hồ Chí Minh,2021-06-06
167627,"Căn hộ mini cao cấp giá chỉ như ở phòng trọ, 1063 Lê Văn Lương - Phước Kiển - Nhà Bè",,25.0,Nhà Bè,Hồ Chí Minh,2021-06-06
167628,"Phòng giá rẻ ở Phú Thọ Hòa, Tân Phú",,15.0,Tân Phú,Hồ Chí Minh,2021-06-07
167629,PHÒNG TRỌ CHO THUÊ GIÁ RẺ KHU VỰC QUẬN 12,3.8,40.0,Quận 12,Hồ Chí Minh,2021-06-07
167631,"[KM 5%] - Phòng trọ full nội thất, khu an ninh, giờ giấc tự do Q6",4.4,24.0,Quận 6,Hồ Chí Minh,2023-10-02
167632,Phòng tân bình 3tr7 cho thuê ngắn hạn - dài hạn - full tiện nghi có bếp gần etown,3.7,26.0,Tân Bình,Hồ Chí Minh,2021-06-07
167634,CHO THUÊ PHÒNG TRỌ ĐƯỜNG VĨNH LỘC CÁCH NGÃ TƯ GÒ MÂY 3-4 KM,1.3,15.0,Bình Chánh,Hồ Chí Minh,2021-06-07
167635,Cho thuê trọ linh xuân thủ đức,1.6,16.0,Thủ Đức,Hồ Chí Minh,2021-06-07
167637,DORMISH QUẬN 7: KTX GIÁ RẺ - TIỆN NGHI,1.7,20.0,Quận 7,Hồ Chí Minh,2021-08-16
167638,"Phòng trọ mới xây tại Tân Bình 180 Phạm Văn Bạch, p15, Tân Bình",3.5,25.0,Tân Bình,Hồ Chí Minh,2021-06-08
167639,Tìm nam ở  ghép khu vực Tân Bình + Quận !!,1.2,12.0,Tân Bình,Hồ Chí Minh,2021-06-09
167642,PHÒNG CHO THUÊ 25M2 1PN GẦN BIG C TRƯỜNG CHINH,3.7,25.0,Tân Bình,Hồ Chí Minh,2021-06-09
167643,❄Phòng ĐẸP mới xây 100%⚡BAN CÔNG thoáng mát⚡tự do❄,3.5,25.0,Quận 7,Hồ Chí Minh,2021-06-09
167647,"Cho thuê phòng gần ĐH Công nghệ thực phẩm, aeon mall Tân phú, sạch sẽ, giá sinh viên",1.5,18.0,Bình Tân,Hồ Chí Minh,2021-10-12
167648,Cho thuê phòng trọ giá 2.000.000 - Hiệp Bình Phước,2.0,30.0,Thủ Đức,Hồ Chí Minh,2021-06-10
167650,"Phòng cho thuê Q10 - 24M2, gần dh Bách khoa",3.0,24.0,Quận 10,Hồ Chí Minh,2021-06-10
167655,"Cho Sinh viên, NVVP thuê khu yên tĩnh, giờ tự do, không chung chủ",3.5,22.0,Bình Thạnh,Hồ Chí Minh,2021-07-11
167658,"phòng trọ 20m2, wc riêng, wifi, máy giặt, để xe, chìa khóa riêng - khu Đại Học Nam Saigon",1.6,20.0,Bình Chánh,Hồ Chí Minh,2021-06-13
167659,"Sleep Box cho NỮ Gần Q.1, Q.bình Thạnh, Q.2, Q.phú Nhuận",2.7,20.0,Bình Thạnh,Hồ Chí Minh,2021-06-13
167660,"Phòng cao cấp, mới, ban công. Thuận tiện di chuyển các quận",2.9,20.0,Bình Thạnh,Hồ Chí Minh,2024-09-04
167661,Chính Chủ Cho Thuê Phòng Trọ Q7. Giảm Giá 200k Hỗ Trợ Mùa Dịch,3.5,25.0,Quận 7,Hồ Chí Minh,2021-06-14
167662,Cho Thuê Phòng CC Hoàng Anh Thanh Bình  Sát  LOTTE MART Q.7,3.6,20.0,Quận 7,Hồ Chí Minh,2021-12-06
167668,Cho nữ thuê phòng 1 PN tách biệt bếp,5.0,25.0,Bình Thạnh,Hồ Chí Minh,2021-06-14
167670,"Phòng trọ giá rẻ Phường 9, Quận 8",1.5,20.0,Quận 8,Hồ Chí Minh,2021-06-15
167673,Căn hộ mini Q10 giá shock hỗ trợ dịch,4.5,25.0,Quận 10,Hồ Chí Minh,2021-06-15
167674,Phòng 30m2 ngay Tô HIến Thành - Sư Vạn Hạnh Q10,4.6,30.0,Quận 10,Hồ Chí Minh,2023-01-31
167675,Phòng 20m2 ngay ngã 3 ĐỒNG NAI - TÔ HIẾN THÀNH Q10,3.2,20.0,Quận 10,Hồ Chí Minh,2021-09-09
167676,Phòng trọ Quận Bình Thạnh 30m²,4.0,30.0,Bình Thạnh,Hồ Chí Minh,2021-06-15
167678,Cho thuê phòng trọ tại Tân Bình,5.0,30.0,Tân Bình,Hồ Chí Minh,2021-06-16
167679,"Cho Thuê VP, Chỗ Dạy Học 20m2 sát ĐH SG và ĐH SP",5.5,20.0,Quận 5,Hồ Chí Minh,2021-06-16
167682,Cho thuê phòng trọ cao cấp Nội thất cơ bản Bình Thạnh 5 triệu,5.0,15.0,Bình Thạnh,Hồ Chí Minh,2021-06-16
167683,"Cho thuê phòng 6tr, có bancol ,Hàng Xanh Bình Thạnh",6.0,40.0,Bình Thạnh,Hồ Chí Minh,2024-04-18
167684,"Cho thuê phòng chính chủ - nữ - Nguyễn Hồng Đào, quận Tân Bình - 1,8tr",1.8,12.0,Tân Bình,Hồ Chí Minh,2021-06-16
167685,Cho Thuê Phòng 30m Bao Gồm Điện Nước Cab Net,6.0,30.0,Phú Nhuận,Hồ Chí Minh,2021-06-16
167687,"KÝ TÚC XÁ- SLEEPBOX GÒ VẤP, RIÊNG TƯ, YÊN TĨNH",1.85,40.0,Gò Vấp,Hồ Chí Minh,2021-12-14
167690,Sleepbox cao cấp giá rẻ quận 10,,35.0,Quận 10,Hồ Chí Minh,2021-06-17
167692,Cho thuê phòng trọ giá rẻ nhất quận 7 gần khu chế xuất Tân Thuận,1.5,12.0,Quận 7,Hồ Chí Minh,2021-06-17
167694,Phòng trọ quận Tân Bình gần sân bay,4.5,25.0,Tân Bình,Hồ Chí Minh,2021-06-18
167695,CHO THUÊ NHÀ ( 1 trệt + 2 lầu),18.0,25.0,Quận 5,Hồ Chí Minh,2021-06-18
167697,khai trương phòng trọ tân bình mới xây tặng ngay 50% tiền phòng,3.6,25.0,Tân Bình,Hồ Chí Minh,2021-06-18
167698,"PHÒNG, STUDIO FULL NỘI THẤT GIÁ, 4 TRIEU NGAY NGÃ TƯ BẢY HIỀN",4.0,30.0,Tân Bình,Hồ Chí Minh,2021-06-18
167699,"CHO THUÊ PHÒNG QUẬN 2 , NGUYỄN THỊ ĐỊNH GIÁ RẺ",2.8,28.0,Quận 2,Hồ Chí Minh,2021-07-01
167700,THUÊ PHÒNG TRỌ GIÁ RẺ QUẬN TÂN PHÚ,2.9,28.0,Tân Phú,Hồ Chí Minh,2021-06-23
167701,Cho thêu căn hộ đầy đủ nội thất,3.8,20.0,Tân Bình,Hồ Chí Minh,2021-06-19
167710,"Cho thuê phòng mới, sạch gần CV phần mềm quang trung",2.5,18.0,Quận 12,Hồ Chí Minh,2021-07-02
167711,"Pass lại phòng trọ có gác, ban công mát mẻ",2.4,35.0,Gò Vấp,Hồ Chí Minh,2021-06-20
167712,"CHDV Quận Tân Bình gần ETOWN Cộng Hòa, DT 30m2, Ban công riêng, Không chung chủ, Giờ tự do",4.5,30.0,Tân Bình,Hồ Chí Minh,2021-06-21
167713,"Cho thuê phòng trọ tại Lê Đức Thọ, P16, Gò Vấp",2.0,19.0,Gò Vấp,Hồ Chí Minh,2021-06-21
167714,"Cho thuê nhà nguyên căn, 60m2, 2 phòng ngủ",6.0,60.0,Quận 9,Hồ Chí Minh,2021-06-21
167719,"GIẢM 500k/tháng dịch,phòng trọ thủ đức gần cao đẳng VINATEX",3.3,22.0,Thủ Đức,Hồ Chí Minh,2021-06-21
167723,#Phòng trọ yên tĩnh có máy lạnh tại Q.Bình Thạnh,3.5,25.0,Bình Thạnh,Hồ Chí Minh,2024-05-23
167726,Phòng Trọ Giá Rẻ Mùa Dịch Lê Đức Thọ Gò Vấp,3.3,30.0,Gò Vấp,Hồ Chí Minh,2021-06-22
167727,Cho thuê phòng trọ giá tốt TP Thủ đức,3.0,20.0,Thủ Đức,Hồ Chí Minh,2021-06-22
167728,CHDV Full Nội Thất - Free Tiền Phòng tháng 6 - Chính chủ cho thuê,2.5,28.0,Tân Bình,Hồ Chí Minh,2021-06-22
167731,Căn hô full nội thất 4 triệu/tháng ngay ngã tư bảy hiền,4.0,24.0,Tân Bình,Hồ Chí Minh,2021-06-23
167737,"PHÒNG ĐẸP, CỬA SỔ THOÁNG MÁT YÊN TĨNH ĐƯỜNG THIÊN PHƯỚC",2.5,25.0,Tân Bình,Hồ Chí Minh,2021-07-03
167740,"CHO THUÊ PHÒNG  LẦU 1 ĐƯỜNG PHAN HUY ÍCH, P14, GÒ VẤP",1.9,20.0,Gò Vấp,Hồ Chí Minh,2021-10-21
167744,"Phòng Trọ đường 48 gần Gigamall, Cầu Bình Triệu, Cá Sấu hoa cà,  Hiệp Bình Chánh, Thủ Đức",,12.0,Thủ Đức,Hồ Chí Minh,2021-06-26
167746,"Cho thuê CHCC Cityland từ 4,5-7tr cho 30-55m2 FULL nội thất ở ngay",5.5,50.0,Gò Vấp,Hồ Chí Minh,2021-06-27
167747,"Nhiều phòng 36m2-40m2 đường Nguyễn Duy Trinh, Quận 2",4.0,36.0,Quận 2,Hồ Chí Minh,2021-06-27
167748,Cho thuê phòng trọ đầy đủ tiện nghi,4.5,25.0,Gò Vấp,Hồ Chí Minh,2021-06-27
167749,Cho thuê KTX cao cấp full nội thất trọn gói,1.0,50.0,Tân Phú,Hồ Chí Minh,2021-06-27
167750,Cho thuê ktx cao cấp cách Hufi 400m,1.0,50.0,Tân Phú,Hồ Chí Minh,2021-06-27
167751,"Phòng trọ giá rẻ, an ninh, giờ giấc tự do",2.3,15.0,Gò Vấp,Hồ Chí Minh,2021-06-28
167756,Ký Túc Xá Sleep Box Cao Cấp Quận 10,1.5,35.0,Quận 10,Hồ Chí Minh,2021-06-28
167760,"HIỆN MÌNH CÒN 2 PHÒNG CHO THUÊ GIÁ 2,3tr và 3tr NGAY TRUNG TÂM QUẬN 3",2.3,15.0,Quận 3,Hồ Chí Minh,2021-07-06
167761,Phòng trọ cao cấp giá bình dân KV Bình lợi Q.Bình Thạnh 20m2,3.5,20.0,Bình Thạnh,Hồ Chí Minh,2021-06-29
167763,CHO THUE PHONG STUDIO GIA RE TAI Q7,4.5,25.0,Quận 7,Hồ Chí Minh,2021-06-29
167764,CHO THUE PHONG TRO QUAN 7 GIA TOT,5.0,50.0,Quận 7,Hồ Chí Minh,2021-06-29
167768,"PHÒNG CỬA SỔ SẠCH SẼ, MÁT MẺ-WC RIÊNG KO CHUNG CHỦ -LÊ VĂN SỸ",3.0,28.0,Quận 3,Hồ Chí Minh,2021-10-18
167771,khai trương phòng trọ gác cao tân bình mới xây tặng ngay 50% tiền phòng,2.5,25.0,Tân Bình,Hồ Chí Minh,2021-06-30
167772,"Con gái chủ nhà đăng tin nên vui lòng gọi trực tiếp cho chủ nhà, đừng nhắn tin",1.8,15.0,Tân Bình,Hồ Chí Minh,2021-06-30
167776,SINH VIÊN CẦN TÌM PHÒNG TRỌ TẠI QUẬN 7,4.0,20.0,Quận 7,Hồ Chí Minh,2021-07-01
167778,"Cho thuê phòng full nội thất, gần BigC Tô Hiến Thành",4.5,25.0,Quận 10,Hồ Chí Minh,2021-07-01
167780,PHÒNG TRỌ CAO CẤP SÁT THẢO CẦM VIÊN,4.3,20.0,Bình Thạnh,Hồ Chí Minh,2021-07-02
167781,MIỄN TIỀN ĐẶT CỌC KHI THUÊ PHÒNG TRỌ,4.0,20.0,Quận 8,Hồ Chí Minh,2021-07-02
167782,"CHO THUÊ PHÒNG TRỌ MỚI XÂY 100% YÊN TĨNH AN NINH THUỘC KDC ĐẠI PHÚC, BÌNH CHÁNH",3.5,25.0,Bình Chánh,Hồ Chí Minh,2021-07-02
167783,Phòng 5 triệu ở Hàng Xanh Bình Thạnh,5.0,35.0,Bình Thạnh,Hồ Chí Minh,2024-05-02
167784,Phòng trọ giá rẻ Lê Đức Thọ - chợ an nhơn,2.9,18.0,Gò Vấp,Hồ Chí Minh,2021-07-02
167785,Phòng trọ Dương quảng hàm giá rẻ,3.0,18.0,Gò Vấp,Hồ Chí Minh,2021-07-02
167788,"Căn hộ hiện đại 1PN, full tiện nghi mới 100%, Chính chủ cho thuê",6.0,30.0,Phú Nhuận,Hồ Chí Minh,2022-03-16
167791,Phòng trọ Khánh Hội Quận 4 25m2,4.0,25.0,Quận 4,Hồ Chí Minh,2021-07-04
167792,Phòng trọ 24m2 có gác giá 2tr5 gần Đại học Tôn Đức Thắng  giờ giấc tự do,2.52,30.0,Quận 7,Hồ Chí Minh,2021-07-04
167793,Phòng trọ Quận Phú Nhuận 50m² Ngã 4 phú nhuận,4.0,50.0,Phú Nhuận,Hồ Chí Minh,2021-07-04
167794,Còn trống 3 phòng hỗ trợ dịch 30% 2 tháng,3.5,16.0,Quận 7,Hồ Chí Minh,2021-07-04
167795,"Giảm Giá Mùa Dịch, Phòng Đẹp Quận 12",2.8,24.0,Quận 12,Hồ Chí Minh,2021-07-04
167799,"Phòng cho thuê có ban công, nội thất, D1 P25, Q.Bình Thạnh có hỗ trợ dịch mỗi tháng",4.2,24.0,Bình Thạnh,Hồ Chí Minh,2021-12-11
167800,"Cho thuê nhà nguyên căn Phường Hiệp Thành, Quận 12",6.0,110.0,Quận 12,Hồ Chí Minh,2021-07-05
167801,Cho Nữ thuê phòng trọ mặt tiền Q4 gần ĐH Luật,2.4,15.0,Quận 4,Hồ Chí Minh,2021-07-05
167802,"♥♥Phòng trọ Q.Bình Tân,giá 1tr8,gác,WC,Free giữ xe (24/24),Wifi,THC,covid giảm thêm từ 300k-900k",1.8,14.0,Bình Tân,Hồ Chí Minh,2022-02-05
167803,"Phòng sẵn nội thất, thoáng mát. Gần VINCOM và Emart",2.5,20.0,Gò Vấp,Hồ Chí Minh,2024-02-29
167804,Phòng full nội thất giá từ 2tr-2.5tr ngay Lý Chiêu Hoàng-Bình Phú,2.2,25.0,Quận 6,Hồ Chí Minh,2021-07-06
167806,Phòng trọ Quận 1 40m² khu VIP Nguyễn Trãi,6.0,35.0,Quận 1,Hồ Chí Minh,2021-07-06
167807,"Phòng trọ Trường Chinh - Cộng Hòa Tân Bình gác cao 1m8, giờ giấc tự do, giá rẻ nhiều ưu đãi",2.4,33.0,Bình Chánh,Hồ Chí Minh,2021-07-06
167808,"Phòng trọ Đường Trần Thiện Chánh, Quận 10",2.5,15.0,Quận 10,Hồ Chí Minh,2021-07-06
167810,"PHÒNG TRỌ LÊ ĐỨC THỌ GÒ VẤP FULL NỘI THẤT 28m2 chỉ 3,5tr",3.5,28.0,Gò Vấp,Hồ Chí Minh,2021-07-07
167815,CHO THUÊ PHÒNG TRỌ TRONG CHUNG CƯ HOÀNG ANH THANH BÌNH,3.0,18.0,Quận 7,Hồ Chí Minh,2021-07-07
167816,"Share phòng mới đầy đủ tiện nghi ở Nguyễn Hữu Cảnh, BT, phòng rộng giá tốt",1.0,35.0,Bình Thạnh,Hồ Chí Minh,2021-07-07
167817,"Cho thuê căn hộ 2PN-Chung cư Tân Trụ, P15, Tân Bình",6.0,60.0,Tân Bình,Hồ Chí Minh,2021-07-07
167818,Nhà nguyên ngăn – gần chợ trường học - hàng xóm hiền lành – khu phố an ninh,6.0,80.0,Quận 12,Hồ Chí Minh,2021-07-07
167819,"PHÒNG Trọ gác lửng NEW , an ninh thoáng mát Tại Gò Vấp - Ngay công viên Làng hoa",3.3,28.0,Gò Vấp,Hồ Chí Minh,2021-07-08
167821,🏡[Cho Thuê Căn hộ Mini] - Nội Thất Xịn tại Quận Gò Vấp,5.7,25.0,Gò Vấp,Hồ Chí Minh,2021-07-08
167822,Cho thuê phòng trọ đường 19 quận 2 Thành phố Thủ Đức,4.0,24.0,Quận 2,Hồ Chí Minh,2021-07-09
167825,"Giá rẻ như Cho,Phòng Đẹp,Mới, như hình",3.2,28.0,Tân Phú,Hồ Chí Minh,2021-07-09
167827,💥 🌻 PHÒNG CAO CẤP - Bình Thạnh - Ngay chợ Bà Chiểu💥 🌻,4.5,25.0,Bình Thạnh,Hồ Chí Minh,2021-07-09
167829,Căn hộ Studio full nội thất gác lửng view thành phố cực chill tại trung tâm Bình Thạnh,4.5,27.0,Bình Thạnh,Hồ Chí Minh,2021-07-10
167835,Cho thuê phòng trọ đầy đủ nội thất - Hỗ trợ giá 2 tháng đầu,4.5,25.0,Bình Thạnh,Hồ Chí Minh,2021-07-11
167836,Cho thuê phòng trọ giá rẻ Quận Gò Vấp 2tr2/ tháng,2.2,24.0,Gò Vấp,Hồ Chí Minh,2021-07-11
167838,PHÒNG KTX Ở Ghép Chỉ 1.4tr/tháng cho Người Đi Làm Ngay Thảo Điền Q2,1.4,99.0,Quận 2,Hồ Chí Minh,2021-11-07
167839,"PHÒNG Ở Ghép Full Tiện Nghi, Máy Lạnh,Chỉ 1,6tr/tháng, Dành Cho SV,Người ĐI Làm,Thảo Điền Q2",1.6,120.0,Quận 2,Hồ Chí Minh,2023-11-02
167842,Sang dãy phòng trọ bình thạnh an ninh,30.0,50.0,Bình Thạnh,Hồ Chí Minh,2021-07-13
167844,HOT !!! HOT!!! CHO THUÊ NHÀ CẤP 4 GIÁ RẺ,2.5,40.0,Hóc Môn,Hồ Chí Minh,2021-07-15
167853,"PHÒNG ĐẸP CHO THUÊ MT 68A Phan Đăng Lưu, P.5, Q. Phú Nhuận, GIÁ CHỈ: 2.8 TRIỆU (Có TM - Máy Giặt)",2.8,20.0,Phú Nhuận,Hồ Chí Minh,2021-11-30
167857,TÂN PHÚ - Hỗ trợ giảm giá 50% tiền phòng mùa dịch giá chỉ từ 1tr,2.0,14.0,Tân Phú,Hồ Chí Minh,2021-10-07
167862,"PHÒNG ĐẸP CÓ Ban Công 21/1 Trường Sơn, P.4, Q.Tân Bình - DT: 28m2 - Giá Tốt mùa dịch",2.8,28.0,Tân Bình,Hồ Chí Minh,2021-12-02
167863,"PHÒNG CHO THUÊ GỒM 1PN, PK - 7A/9 Thành Thái, Phường 14, Quận 10 - Giá giảm sâu",4.5,30.0,Quận 10,Hồ Chí Minh,2022-02-12
167873,"CẦN CHO THUÊ CĂN HỘ CAO CẤP ĐẦY ĐỦ TIỆN NGHI,2PN",10.0,68.0,Tân Phú,Hồ Chí Minh,2021-10-03
167877,Cho thuê ở ghép quân Tân Phú,,30.0,Tân Phú,Hồ Chí Minh,2021-08-20
167881,"Ký túc xá 52, Hỗ trợ giá mùa dịch",,32.0,Quận 10,Hồ Chí Minh,2021-12-15
167883,KTX tiện nghi 900k/tháng bao trọn gói,,35.0,Quận 10,Hồ Chí Minh,2021-12-31
167884,KTX Quận 10 950.000 đ/tháng( Ưu Đãi Tháng 12),,50.0,Quận 10,Hồ Chí Minh,2021-12-16
167885,"Phòng cho thuê có ban công, Nguyễn Văn Thương, P25, Q.Bình Thạnh",4.2,22.0,Bình Thạnh,Hồ Chí Minh,2022-01-22
167889,Phòng cho thuê đủ nội thất giá ưu đãi chỉ 1.500.000,1.5,18.0,Nhà Bè,Hồ Chí Minh,2021-09-09
167891,"Tôi chính chủ cho thuê lại 2PN Masteri Thảo Điền, full NT, 13.5tr, k cho thuê tháng",13.5,57.0,Quận 2,Hồ Chí Minh,2021-09-10
167893,Phòng trọ ở ghép ưu đãi giảm 300k tháng đầu tiên ngay trung tâm quận 10,,35.0,Quận 10,Hồ Chí Minh,2021-12-31
167894,"Cho thuê phòng 21/1 Trường Sơn, P4, Tân Bình - 18M2, WC riêng - Giảm giá tối đa cho khách mùa dịch",2.4,16.0,Tân Bình,Hồ Chí Minh,2022-02-21
167898,Tìm 1 bạn nữ share 1 phòng ngủ trong chung cư Mizuki Park có ban công full nội thất,3.8,15.0,Bình Chánh,Hồ Chí Minh,2021-09-18
167899,Căn hộ mini cao cấp thiết kế sang trọng Q7,5.0,25.0,Quận 7,Hồ Chí Minh,2021-09-18
167903,JinJoo Home - Cho Thuê PHÒNG SANG - GIÁ ĐẸP - THOẢI MÁI WORK FROM HOME,3.6,20.0,Quận 8,Hồ Chí Minh,2021-09-20
167904,"JinJoo Home Q7 ở Thả Ga Không Lo Về Giá ưu Đãi Sấp Sàn chỉ với 3,9 Triêu",3.9,20.0,Quận 7,Hồ Chí Minh,2021-09-21
167908,JinJoo Home - Tạ Quang Bửu - Quận 8 - Phòng trang bị đầy đủ thiết bị nội thất,3.6,20.0,Quận 8,Hồ Chí Minh,2021-09-23
167909,"JinJoo Home - Nguyễn Văn Cừ - Quận 1 - Tặng bảo hiểm Covid, yên tâm khi thuê phòng",5.3,20.0,Quận 1,Hồ Chí Minh,2021-09-23
167911,Phòng Trọ - KTX Thành Thái Quận 10 Giá rẻ Chỉ từ 1tr200,1.2,100.0,Quận 10,Hồ Chí Minh,2023-05-18
167912,Cho thue phong gan san bay Tan Son Nhat,2.0,18.0,Tân Bình,Hồ Chí Minh,2021-09-25
167913,KTX CAO CẤP CÁCH HUFI 100M (2p đi bộ),1.0,80.0,Tân Phú,Hồ Chí Minh,2021-09-25
167914,"CHO THUÊ PHÒNG TRỌ CAO CẤP DÀNH CHO SV ĐẠI HỌC NGÂN HÀNG, SPKT",3.0,24.0,Thủ Đức,Hồ Chí Minh,2021-09-26
167926,"Cho thuê phòng trọ chính chủ - 1 nữ - 12m2 - quận Tân Bình - 1,8tr",1.8,12.0,Tân Bình,Hồ Chí Minh,2022-04-09
167928,NHÀ MỚI XÂY ĐẸP phường hiệp binhf chanh thủ đức,3.5,25.0,Thủ Đức,Hồ Chí Minh,2021-10-03
167930,"PHÒNG TRỌ Ở GHÉP QUẬN 10, ĐỦ TIỆN NGHI",,35.0,Quận 10,Hồ Chí Minh,2023-12-06
167931,Cho thuê ký túc xá mini - Phòng trọ ở ghép giá siêu rẻ 900k/người,,100.0,Gò Vấp,Hồ Chí Minh,2021-10-03
167937,Phòng trọ giá bình dân 1tr6  Cộng Hòa,1.6,12.0,Tân Bình,Hồ Chí Minh,2022-10-23
167938,"CHO THUÊ CĂN HỘ DỊCH VỤ FULL NỘI THẤT, PHAN XÍCH LONG, PHÚ NHUẬN",4.5,25.0,Phú Nhuận,Hồ Chí Minh,2021-10-05
167941,"cho thuê phòng trọ quận bình thạnh giáp quận 1,  đường phan văn hân",2.5,11.0,Bình Thạnh,Hồ Chí Minh,2021-12-27
167944,PHÒNG TRỌ GIÁ RẺ GẦN ĐẠI HỌC THỰC PHẨM TP HCM AEON TÂN PHÚ,1.5,20.0,Tân Phú,Hồ Chí Minh,2021-10-19
167945,"Cho thuê phòng trọ phường Tân Hưng, Quận 7, hỗ trợ giá hậu dịch Covid 19, ưu đãi 50% tiền phòng",3.5,20.0,Quận 7,Hồ Chí Minh,2021-10-06
167946,Nhà trọ phòng trọ Lê Đình Cẩn kế AeonMal  Bến xe miền Tây khu Tên lửa,2.0,20.0,Bình Tân,Hồ Chí Minh,2021-10-06
167948,Cho thuê phòng trọ giá rẻ Bình Tân,1.5,20.0,Bình Tân,Hồ Chí Minh,2021-10-07
167949,[Vùng xanh] Phòng 4tr5 Lê Quốc Hưng Bến Vân Đồn Q4,4.5,20.0,Quận 4,Hồ Chí Minh,2021-10-07
167950,[Vùng xanh] Phòng rộng rãi 4tr5 Ng Cư Trinh Q1,4.5,25.0,Quận 1,Hồ Chí Minh,2021-10-12
167952,"Cho thuê phòng trọ đẹp cao cấp 30m2, Lê Văn Thọ, P9, Gò Vấp",3.5,30.0,Gò Vấp,Hồ Chí Minh,2021-10-10
167953,"PHÒNG CHO THUÊ, P. TÂN THỚI HOÀ, Q. TÂN PHÚ",5.5,30.0,Tân Phú,Hồ Chí Minh,2021-10-08
167956,[ TÌM BẠN NỮ Ở GHÉP QUẬN 7]  một bạn nữ ở ghép chung 2 người,2.0,20.0,Quận 7,Hồ Chí Minh,2021-10-08
167957,Phòng trọ quận Gò Vấp có ban công đẹp,2.0,20.0,Gò Vấp,Hồ Chí Minh,2021-10-08
167958,"TÌM BẠN NỮ Ở GHÉP CHUNG CƯ QUẬN 9, GẦN NGÃ TƯ BÌNH THÁI, ĐỖ XUÂN HỢP, GẦN CẦU RẠCH CHIẾC, QUẬN 2",1.5,55.0,Quận 9,Hồ Chí Minh,2021-10-08
167960,ký túc xá cao cấp - hiện đại - giá sinh viên,1.15,68.0,Quận 10,Hồ Chí Minh,2021-11-21
167963,CHO THUÊ CH DIAMOND RIVERSIDE. LH: 0908606110,7.0,72.0,Quận 8,Hồ Chí Minh,2021-10-09
167965,"KTX giá rẻ Quận Tân Phú, gần AEON và ĐH Công Nghiệp Thực Phẩm HUFi",,25.0,Tân Phú,Hồ Chí Minh,2021-10-15
167966,"Phòng trọ cao cấp tại 856/9 Quang Trung, GV giá chỉ từ 2triệu",2.0,18.0,Gò Vấp,Hồ Chí Minh,2021-10-17
167968,ký túc xá sinh viên quận 10 giá rẻ,1.15,68.0,Quận 10,Hồ Chí Minh,2021-10-10
